price,title,furnishing,tenants preferred,bathroom,availability,longitude,latitude,balcony,floor,facing,overlooking,car parking,owner resides,address,gmaps_info,coord
"₹ 13,500","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1150 sqft",Semi-Furnished,Bachelors,2,Immediately,17.51755714416504,78.3985595703125,1,2 out of 4 Floors,North,,,," Pragathi Nagar, Kukatpally, Hyderabad","[{'address_components': [{'long_name': 'Pragathi Nagar', 'short_name': 'Pragathi Nagar', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kukatpally', 'short_name': 'Kukatpally', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500085', 'short_name': '500085', 'types': ['postal_code']}], 'formatted_address': 'Pragathi Nagar, Kukatpally, Hyderabad, Telangana 500085, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4986134, 'lng': 78.39516660000001}, 'southwest': {'lat': 17.4965433, 'lng': 78.39357009999999}}, 'location': {'lat': 17.497722, 'lng': 78.3944485}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4989273302915, 'lng': 78.3957173302915}, 'southwest': {'lat': 17.4962293697085, 'lng': 78.3930193697085}}}, 'place_id': 'ChIJWaV5F_KRyzsR5NY25SQSg24', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.497722, 78.3944485)"
"₹ 13,000","2 BHK House for rent in R K Puram, Secunderabad 1200 sqft",Semi-Furnished,Family,2,Immediately,78.52988069999999,17.4793303,2,3 out of 3 Floors,East,Main Road,1 Covered,Same Premise," R K Puram, Secunderabad, Hyderabad","[{'address_components': [{'long_name': 'R K Puram', 'short_name': 'R K Puram', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Sainikpuri', 'short_name': 'Sainikpuri', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500056', 'short_name': '500056', 'types': ['postal_code']}], 'formatted_address': 'R K Puram, Sainikpuri, Secunderabad, Telangana 500056, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4852388, 'lng': 78.532895}, 'southwest': {'lat': 17.4773159, 'lng': 78.5250531}}, 'location': {'lat': 17.4793303, 'lng': 78.52988069999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4852388, 'lng': 78.532895}, 'southwest': {'lat': 17.4773159, 'lng': 78.5250531}}}, 'place_id': 'ChIJ2bOLWgabyzsRq8o3diwifws', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.4793303, 78.52988069999999)"
"₹ 6,000",1 BHK House for rent in Narapally,Unfurnished,Bachelors/Family,1,Immediately,17.428947448730472,78.62273406982422,1,Upper Basement out of 1 Floor,North,Garden/Park,,Same Premise," Narapally, Hyderabad","[{'address_components': [{'long_name': 'Narepally', 'short_name': 'Narepally', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Narepally, Secunderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4464961, 'lng': 78.64038500000001}, 'southwest': {'lat': 17.4113991, 'lng': 78.605076}}, 'location': {'lat': 17.4293729, 'lng': 78.6137993}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4464961, 'lng': 78.64038500000001}, 'southwest': {'lat': 17.4113991, 'lng': 78.605076}}}, 'place_id': 'ChIJB4Oh022eyzsRWmXYo1pmhEw', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.4293729, 78.6137993)"
"₹ 11,500","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1070 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,78.3944485,17.497722,,4 out of 4 Floors,,,,," Pragathi Nagar, Kukatpally, Hyderabad","[{'address_components': [{'long_name': 'Pragathi Nagar', 'short_name': 'Pragathi Nagar', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kukatpally', 'short_name': 'Kukatpally', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500085', 'short_name': '500085', 'types': ['postal_code']}], 'formatted_address': 'Pragathi Nagar, Kukatpally, Hyderabad, Telangana 500085, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4986134, 'lng': 78.39516660000001}, 'southwest': {'lat': 17.4965433, 'lng': 78.39357009999999}}, 'location': {'lat': 17.497722, 'lng': 78.3944485}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4989273302915, 'lng': 78.3957173302915}, 'southwest': {'lat': 17.4962293697085, 'lng': 78.3930193697085}}}, 'place_id': 'ChIJWaV5F_KRyzsR5NY25SQSg24', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.497722, 78.3944485)"
"₹ 32,000",3 BHK Apartment for rent in Kondapur 2000 sqft,Semi-Furnished,Bachelors/Family,2,Immediately,78.3578246,17.4698577,2,2 out of 4 Floors,East,,1 Covered,," Kondapur, Hyderabad","[{'address_components': [{'long_name': 'Kondapur', 'short_name': 'Kondapur', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Kondapur, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4755133, 'lng': 78.3737101}, 'southwest': {'lat': 17.4504829, 'lng': 78.33915999999999}}, 'location': {'lat': 17.4698577, 'lng': 78.3578246}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4755133, 'lng': 78.3737101}, 'southwest': {'lat': 17.4504829, 'lng': 78.33915999999999}}}, 'place_id': 'ChIJa6NJKMmTyzsR-hJVkDTADd4', 'types': ['political', 'sublocality', 'sublocality_level_1']}]","(17.4698577, 78.3578246)"
"₹ 25,000","3 BHK House for rent in Vineyard Defence Colony, Sainikpuri 2200 sqft",,,,,78.5353361,17.4878986,,,,,,," Vineyard Defence Colony, Sainikpuri, Hyderabad","[{'address_components': [{'long_name': 'New Kranthi Nagar', 'short_name': 'New Kranthi Nagar', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Sainikpuri', 'short_name': 'Sainikpuri', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Secunderabad', 'short_name': 'SC', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500094', 'short_name': '500094', 'types': ['postal_code']}], 'formatted_address': 'New Kranthi Nagar, Sainikpuri, Secunderabad, Telangana 500094, India', 'geometry': {'location': {'lat': 17.4878986, 'lng': 78.5353361}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4892475802915, 'lng': 78.53668508029149}, 'southwest': {'lat': 17.4865496197085, 'lng': 78.53398711970848}}}, 'place_id': 'ChIJ3XnvNg6byzsR4B4y7jzXzqA', 'plus_code': {'compound_code': 'FGQP+54 Secunderabad, Telangana, India', 'global_code': '7J9WFGQP+54'}, 'types': ['establishment', 'point_of_interest']}]","(17.4878986, 78.5353361)"
"₹ 23,999","1 BHK Apartment for rent in Gachibowli, Outer Ring Road",Unfurnished,Bachelors/Family,1,Immediately,78.3588692,17.4285994,1,3 out of 5 Floors,East,Main Road,,," Gachibowli, Outer Ring Road, Hyderabad","[{'address_components': [{'long_name': 'Nehru Outer Ring Road', 'short_name': 'Nehru Outer Ring Rd', 'types': ['route']}, {'long_name': 'Gachibowli', 'short_name': 'Gachibowli', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Nehru Outer Ring Rd, Gachibowli, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4385862, 'lng': 78.3637078}, 'southwest': {'lat': 17.4179337, 'lng': 78.35595359999999}}, 'location': {'lat': 17.4285994, 'lng': 78.3588692}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4385862, 'lng': 78.3637078}, 'southwest': {'lat': 17.4179337, 'lng': 78.35595359999999}}}, 'place_id': 'EjxOZWhydSBPdXRlciBSaW5nIFJkLCBHYWNoaWJvd2xpLCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgnXu6E9TXXLOxH8vLSE8JTABhIUChIJ387edqKTyzsR4kSTb57nEiw', 'types': ['route']}]","(17.4285994, 78.3588692)"
"₹ 22,000",2 BHK Apartment for rent in Raj Bhawan Road 1000 sqft,Unfurnished,Family,2,Immediately,78.4594417,17.4233464,2,5 out of 5 Floors,East,Main Road,1 Open,," Raj Bhawan Road, Hyderabad","[{'address_components': [{'long_name': 'Raj Bhavan Road', 'short_name': 'Raj Bhavan Rd', 'types': ['route']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Raj Bhavan Rd, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4306527, 'lng': 78.4638274}, 'southwest': {'lat': 17.4126194, 'lng': 78.4553013}}, 'location': {'lat': 17.4233464, 'lng': 78.4594417}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4306527, 'lng': 78.4638274}, 'southwest': {'lat': 17.4126194, 'lng': 78.4553013}}}, 'place_id': 'ChIJT_6WGkyXyzsRVGrSBUZRQmc', 'types': ['route']}]","(17.4233464, 78.4594417)"
"₹ 13,500","2 BHK Apartment for rent in Pragathi Nagar, Kukatpally 1000 sqft",Unfurnished,Bachelors,2,Immediately,17.51755714416504,78.3985595703125,2,1 out of 5 Floors,East,"Garden/Park, Main Road",,," Pragathi Nagar, Kukatpally, Hyderabad","[{'address_components': [{'long_name': 'Pragathi Nagar', 'short_name': 'Pragathi Nagar', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Kukatpally', 'short_name': 'Kukatpally', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500085', 'short_name': '500085', 'types': ['postal_code']}], 'formatted_address': 'Pragathi Nagar, Kukatpally, Hyderabad, Telangana 500085, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4986134, 'lng': 78.39516660000001}, 'southwest': {'lat': 17.4965433, 'lng': 78.39357009999999}}, 'location': {'lat': 17.497722, 'lng': 78.3944485}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.4989273302915, 'lng': 78.3957173302915}, 'southwest': {'lat': 17.4962293697085, 'lng': 78.3930193697085}}}, 'place_id': 'ChIJWaV5F_KRyzsR5NY25SQSg24', 'types': ['political', 'sublocality', 'sublocality_level_2']}]","(17.497722, 78.3944485)"
"₹ 6,000","Studio Apartment for rent in Moosapet, NH 9",Unfurnished,Bachelors/Family,,Immediately,78.4285657,17.4677752,,Ground,,,,," Moosapet, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Moosapet', 'short_name': 'Moosapet', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Moosapet, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4808833, 'lng': 78.43277239999999}, 'southwest': {'lat': 17.4590017, 'lng': 78.41664469999999}}, 'location': {'lat': 17.4677752, 'lng': 78.4285657}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4769526, 'lng': 78.43774309999999}, 'southwest': {'lat': 17.4585978, 'lng': 78.4193883}}}, 'place_id': 'EitOSDY1LCBNb29zYXBldCwgSHlkZXJhYmFkLCBUZWxhbmdhbmEsIEluZGlhIi4qLAoUChIJN6YI_Bw_yTsRgAEHuMi7JcUSFAoSCS_Chf_7kMs7EbW696Yl5ciZ', 'types': ['route']}]","(17.4677752, 78.4285657)"
"₹ 11,000",2 BHK Builder Floor for rent in Afsar Khan Colony 126 sqyrd,Unfurnished,Bachelors/Family,2,Immediately,78.41301539999999,17.3818796,1,Ground out of 2 Floors,,,1 Open,," Afsar Khan Colony, Hyderabad","[{'address_components': [{'long_name': 'Afsar Khan Colony', 'short_name': 'Afsar Khan Colony', 'types': ['neighborhood', 'political']}, {'long_name': 'Langar House North', 'short_name': 'Langar House North', 'types': ['political', 'sublocality', 'sublocality_level_2']}, {'long_name': 'Langar Houz', 'short_name': 'Langar Houz', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}, {'long_name': '500008', 'short_name': '500008', 'types': ['postal_code']}], 'formatted_address': 'Afsar Khan Colony, Langar House North, Langar Houz, Hyderabad, Telangana 500008, India', 'geometry': {'bounds': {'northeast': {'lat': 17.3827207, 'lng': 78.4147893}, 'southwest': {'lat': 17.3808692, 'lng': 78.4116138}}, 'location': {'lat': 17.3818796, 'lng': 78.41301539999999}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 17.3831439302915, 'lng': 78.4147893}, 'southwest': {'lat': 17.3804459697085, 'lng': 78.4116138}}}, 'place_id': 'ChIJf0cGHPSWyzsRf3vR3ETQbAA', 'types': ['neighborhood', 'political']}]","(17.3818796, 78.41301539999999)"
"₹ 17,500","4 BHK House for rent in Talla Gadda, Gudimalkapur, Hyderabad Expressway 142 sqyrd",Unfurnished,Bachelors/Family,4,Immediately,78.429391,17.3810556,,,,,,," Talla Gadda, Gudimalkapur, Hyderabad Expressway, Hyderabad","[{'address_components': [{'long_name': 'PV Narasimha Rao Expressway', 'short_name': 'PV Narasimha Rao Expy', 'types': ['route']}, {'long_name': 'Gudimalkapur', 'short_name': 'Gudimalkapur', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'PV Narasimha Rao Expy, Gudimalkapur, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.3880923, 'lng': 78.4297986}, 'southwest': {'lat': 17.3730974, 'lng': 78.4290843}}, 'location': {'lat': 17.3810556, 'lng': 78.429391}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.3880923, 'lng': 78.43079043029151}, 'southwest': {'lat': 17.3730974, 'lng': 78.42809246970849}}}, 'place_id': 'EkBQViBOYXJhc2ltaGEgUmFvIEV4cHksIEd1ZGltYWxrYXB1ciwgSHlkZXJhYmFkLCBUZWxhbmdhbmEsIEluZGlhIi4qLAoUChIJE-bd9IG9yzsREC2ODHYSCB8SFAoSCXvsgaYHl8s7EU0BSiDwRrOh', 'types': ['route']}]","(17.3810556, 78.429391)"
"₹ 25,000","3 BHK Apartment for rent in Miyapur, NH 9 1350 sqft",Semi-Furnished,Bachelors/Family,2,Immediately,78.3419955,17.4952899,2,1 out of 5 Floors,North,Main Road,1 Covered,," Miyapur, NH 9, Hyderabad","[{'address_components': [{'long_name': 'National Highway 65', 'short_name': 'NH65', 'types': ['route']}, {'long_name': 'Miyapur', 'short_name': 'Miyapur', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'NH65, Miyapur, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.5035402, 'lng': 78.3782586}, 'southwest': {'lat': 17.4938904, 'lng': 78.3103344}}, 'location': {'lat': 17.4952899, 'lng': 78.3419955}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.5212227, 'lng': 78.3679283}, 'southwest': {'lat': 17.4693571, 'lng': 78.3160627}}}, 'partial_match': True, 'place_id': 'EipOSDY1LCBNaXlhcHVyLCBIeWRlcmFiYWQsIFRlbGFuZ2FuYSwgSW5kaWEiLiosChQKEgk3pgj8HD_JOxGAAQe4yLslxRIUChIJHY9vZ3mSyzsRik_UTjv7U20', 'types': ['route']}]","(17.4952899, 78.3419955)"
"₹ 21,500",3 BHK Villa for rent in Mokila 2250 sqft,Semi-Furnished,Bachelors/Family,5,Immediately,78.2454123,17.4183687,2,,West,Garden/Park,"1 Covered, 1 Open",," Mokila, Hyderabad","[{'address_components': [{'long_name': 'Mokila Road', 'short_name': 'Mokila Rd', 'types': ['route']}, {'long_name': 'Hyderabad', 'short_name': 'Hyderabad', 'types': ['locality', 'political']}, {'long_name': 'Ranga Reddy', 'short_name': 'R.R. District', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Telangana', 'short_name': 'Telangana', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'India', 'short_name': 'IN', 'types': ['country', 'political']}], 'formatted_address': 'Mokila Rd, Hyderabad, Telangana, India', 'geometry': {'bounds': {'northeast': {'lat': 17.4381563, 'lng': 78.3157464}, 'southwest': {'lat': 17.3953705, 'lng': 78.1754741}}, 'location': {'lat': 17.4183687, 'lng': 78.2454123}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 17.4381563, 'lng': 78.3157464}, 'southwest': {'lat': 17.3953705, 'lng': 78.1754741}}}, 'place_id': 'EiZNb2tpbGEgUmQsIEh5ZGVyYWJhZCwgVGVsYW5nYW5hLCBJbmRpYSIuKiwKFAoSCcebfft-7Ms7EVZpwm--PB68EhQKEgnH0uvq2pnLOxHC-7qSg7eTrg', 'types': ['route']}]","(17.4183687, 78.2454123)"
