price,title,longitude,latitude,floor,furnishing,tenants preferred,bathroom,facing,availability,car parking,balcony,owner resides,overlooking
"₹ 20,000","3 BHK Apartment for rent in Indiabulls Greens, Medavakkam 1753 sqft",12.9105306889186,80.2024833293818,,,,,,,,,,
"₹ 15,000",2 BHK Apartment for rent in Perumbakkam 1000 sqft,13.05746841430664,80.2249984741211,8 out of 19 Floors,Unfurnished,Bachelors,2,East,Immediately,"1 Covered, 1 Open",2,,
"₹ 25,000","3 BHK Apartment for rent in Doshi Risington, Karapakkam 1297 sqft",12.914312,80.2269608,,,,,,,,,,
"₹ 17,000","2 BHK Apartment for rent in Jains Pebble Brook, Thoraipakkam 850 sqft",12.9233337,80.230632,,,,,,,,,,
"₹ 6,500","2 BHK Villa for rent in Pattabiram, Chennai-Tiruttani Highway 1100 sqft",,,,Unfurnished,Bachelors/Family,2,North,Immediately,1 Covered,1,,Main Road
"₹ 10,000","2 BHK House for rent in Arumugam Nagar, Manapakkam 600 sqft",13.016911506652832,80.16670227050781,Ground out of 1 Floor,Semi-Furnished,Bachelors,1,West,Immediately,,,,
"₹ 35,000","3 BHK Builder Floor for rent in Shanthi Colony, Anna Nagar West 1600 sqft",,,4 out of 4 Floors,Unfurnished,Bachelors,3,East,Immediately,,2,,Garden/Park
"₹ 18,000","2 BHK House for rent in Purasawalkam, PH Road 900 sqft",13.036870002746582,80.2752456665039,Ground out of 2 Floors,Semi-Furnished,Bachelors,2,East,Immediately,1 Covered,,,"Garden/Park, Main Road"
₹ 1.2 Lac,4 BHK Builder Floor for rent in Thiruvanmiyur 4000 sqft,,,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,4,East,Immediately,"2 Covered, 3 Open",2,,Garden/Park
"₹ 8,000",2 BHK House for rent in Mugalivakkam 800 sqft,,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 4,000",1 BHK House for rent in Avadi,13.1141300201416,80.0884780883789,,Unfurnished,Bachelors,1,West,Immediately,,,,
"₹ 23,000",2 BHK House for rent in Kotturpuram 900 sqft,13.0168447494507,80.2385330200195,1 out of 3 Floors,Furnished,Bachelors/Family,2,East,Immediately,,1,,
"₹ 8,500","2 BHK House for rent in Vetri Nagar, Perambur 650 sqft",,,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,2,East,Immediately,,,,
"₹ 25,000","3 BHK Apartment for rent in Aishwaryam Majestica, Medavakkam 1450 sqft",12.9270739707412,80.1938915700578,,,,,,,,,,
"₹ 10,000",2 BHK Builder Floor for rent in Tambaram East 850 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors,2,,Immediately,,1,,
"₹ 12,000",2 BHK Builder Floor for rent in Irumbuliyur 800 sqft,12.908344268798828,80.10108184814453,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,1,,Main Road
"₹ 7,500",1 BHK Builder Floor for rent in Velachery,,,Ground,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 25,000",3 BHK Apartment for rent in Manapakkam 1350 sqft,,,3 out of 4 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 25,000",3 BHK Villa for rent in Kottivakkam 1850 sqft,,,,Unfurnished,Bachelors/Family,3,East,Immediately,2 Open,1,,Main Road
"₹ 17,500","2 BHK Apartment for rent in ETA Star Rosedale, Padur, Old Mahabalipuram Road 1193 sqft",12.802185,80.222256,,,,,,,,,,
₹ 2.6 Lac,5 BHK House for rent in T Nagar 4000 sqft,,,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,4,,Immediately,4 Covered,3,,Main Road
"₹ 15,000",2 BHK House for rent in Washermanpet 550 sqft,13.129714012145996,80.27896118164062,Ground out of 4 Floors,Unfurnished,Bachelors,1,West,Immediately,,1,,
₹ 1.2 Lac,"3 BHK Apartment for rent in Vidhya Thirtha Nagar, Abiramapuram 1500 sqft",13.057551383972168,80.2249984741211,1 out of 4 Floors,Furnished,Bachelors,3,North,Immediately,"1 Covered, 1 Open",1,,Main Road
"₹ 10,000",1 BHK Apartment for rent in Choolaimedu High Road,,,Ground out of 2 Floors,Unfurnished,Family,1,West,Immediately,,,,Main Road
"₹ 12,750","2 BHK House for rent in Chromepet, GST Road 1100 sqft",,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 16,000","2 BHK Apartment for rent in Akshaya Today, Kelambakkam, Old Mahabalipuram Road 620 sqft",12.776059,80.214077,,,,,,,,,,
"₹ 26,000",2 BHK Apartment for rent in Velachery 1024 sqft,13.059823036193848,80.23889923095703,2 out of 9 Floors,Unfurnished,Bachelors,2,North,Immediately,1 Covered,,,Garden/Park
"₹ 25,000",3 BHK Apartment for rent in Thiruvanmiyur 1350 sqft,12.983258247375488,80.26066589355469,3 out of 4 Floors,Semi-Furnished,Bachelors,2,West,Immediately,"1 Covered, 1 Open",1,,"Garden/Park, Main Road"
"₹ 18,000",2 BHK Builder Floor for rent in Kottivakkam 1100 sqft,13.048341751098633,80.22942352294922,2 out of 2 Floors,Semi-Furnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 15,000",1 BHK Builder Floor for rent in Thiruvanmiyur,13.047708511352539,80.23017883300781,1 out of 3 Floors,Furnished,Bachelors,1,East,Immediately,,,,Main Road
"₹ 25,000",3 BHK Builder Floor for rent in Perungudi 1700 sqft,12.973398208618164,80.22266387939453,Ground out of 2 Floors,Furnished,Bachelors,3,West,Immediately,"1 Covered, 1 Open",1,,Main Road
"₹ 22,000",3 BHK House for rent in Choolaimedu High Road 1350 sqft,,,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,3,East,Immediately,1 Covered,,,Main Road
"₹ 20,000",2 BHK Apartment for rent in Kilpauk 900 sqft,,,Ground out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 9,000",2 BHK House for rent in Old Perungalathur 1400 sqft,12.381295204162598,79.69176483154297,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,North,Immediately,"1 Covered, 1 Open",,,Main Road
"₹ 30,000","3 BHK Apartment for rent in Egmore, PH Road 1600 sqft",,,4 out of 5 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,1 Open,1,,Main Road
"₹ 11,000","2 BHK Builder Floor for rent in Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road 900 sqft",,,1 out of 2 Floors,Unfurnished,Family,2,North,Immediately,,,,
"₹ 9,500","2 BHK Apartment for rent in Lakshmi Nivasam, Mannivakkam 1022 sqft",12.85797367,80.07046967,,,,,,,,,,
"₹ 15,000","3 BHK House for rent in Le Chalet, Poonamalle 1275 sqft",13.031545,79.98951202,,,,,,,,,,
"₹ 35,000","3 BHK Apartment for rent in R.A Puram, Mandaiveli 1300 sqft",13.028236389160156,80.258544921875,2 out of 2 Floors,Unfurnished,Bachelors,2,East,Immediately,,3,,
"₹ 27,000",3 BHK Apartment for rent in Choolaimedu 1350 sqft,13.061540603637695,80.22232818603516,Ground out of 3 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,2,,Garden/Park
"₹ 42,000","3 BHK Apartment for rent in L&T Extensia, Potheri, Kattankulathur 1815 sqft",,,,,,,,,,,,
"₹ 11,000","3 BHK Apartment for rent in Kelambakkam, Old Mahabalipuram Road 1200 sqft",12.759547233581543,80.20795440673828,2 out of 12 Floors,Semi-Furnished,Bachelors/Family,2,East,Immediately,,3,,"Pool, Garden/Park, Main Road"
"₹ 6,500",1 BHK House for rent in Kodungaiyur,13.13117790222168,80.25167846679688,,Furnished,Bachelors/Family,1,South - East,Immediately,"1 Covered, 1 Open",1,,"Garden/Park, Main Road"
"₹ 6,500",1 BHK House for rent in Kodungaiyur,,,Ground out of 1 Floor,Furnished,Family,2,South,Immediately,,1,,
"₹ 18,000",2 BHK Apartment for rent in Ayanavaram 830 sqft,13.079444885253906,80.21475982666016,1 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,North - East,Immediately,,,,Main Road
"₹ 22,000",2 BHK Apartment for rent in Choolaimedu 1200 sqft,13.066437721252441,80.21778869628906,2 out of 3 Floors,Semi-Furnished,Bachelors,2,East,Immediately,,1,,Main Road
"₹ 10,996",2 BHK Apartment for rent in Kolathur 700 sqft,,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 30,000",2 BHK Service Apartment for rent in New Colony - Chromepet 1200 sqft,,,1 out of 2 Floors,Furnished,Bachelors/Family,2,East,Immediately,8 Covered,2,,Main Road
"₹ 52,000",3 BHK Apartment for rent in Thoraipakkam 2000 sqft,,,9 out of 19 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,2 Covered,2,,Garden/Park
"₹ 14,000","2 BHK House for rent in Mogappair East, Ambattur Estate Road 800 sqft",,,2 out of 2 Floors,Unfurnished,Bachelors,2,,Immediately,,,,Main Road
"₹ 23,000","3 BHK Apartment for rent in BBCL Ashraya, Thoraipakkam 1550 sqft",12.925562,80.235941,,,,,,,,,,
"₹ 5,500",2 BHK House for rent in Nandivaram-Guduvancheri,,,1 out of 1 Floor,,Bachelors/Family,1,,Immediately,,3,,
₹ 1.3 Lac,4 BHK Builder Floor for rent in Alwarpet 3000 sqft,13.061092376708984,80.19329833984375,3 out of 3 Floors,Unfurnished,Bachelors,4,East,Immediately,"1 Covered, 1 Open",3,,"Garden/Park, Main Road"
"₹ 21,000",2 BHK House for rent in Nehru Nagar-Velachery 1100 sqft,,,Ground out of 2 Floors,Semi-Furnished,Bachelors,2,,Immediately,,,,
"₹ 36,000",3 BHK Apartment for rent in Chennai 1600 sqft,12.502874374389648,79.87552642822266,2 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,East,Immediately,"1 Covered, 1 Open",,,"Garden/Park, Main Road"
"₹ 23,000",3 BHK Apartment for rent in Opposite Guindy Machine Tools 1363 sqft,,,5 out of 12 Floors,Furnished,Family,3,North,Immediately,1 Covered,1,,
"₹ 10,500",2 BHK House for rent in Chitlapakkam 1800 sqft,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 16,000",2 BHK Builder Floor for rent in Adambakkam 1300 sqft,12.988088607788086,80.2024917602539,Ground out of 2 Floors,Semi-Furnished,Family,2,East,Immediately,1 Covered,,Same Premise,
"₹ 15,000","3 BHK Apartment for rent in Moulivakkam, Moulivakkam 1500 sqft",13.01931095123291,80.13728332519531,2 out of 3 Floors,Semi-Furnished,Bachelors,2,North,Immediately,1 Covered,2,Same Premise,Main Road
"₹ 10,000","3 BHK Apartment for rent in Kelambakkam, Old Mahabalipuram Road 1100 sqft",,,2 out of 8 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,1 Covered,1,,
"₹ 8,000","1 BHK House for rent in Okkiyam Thuraipakkam, E Coast Road",80.23991394042969,12.938127517700195,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,1,,
₹ 1.7 Lac,"4 BHK Villa for rent in Kapaleeswarar Nagar, Neelankarai, E Coast Road 4000 sqft",12.942750660290573,80.25894147509821,,Furnished,Family,4,East,Immediately,2 Covered,1,,Pool
"₹ 50,000",3 BHK Apartment for rent in Lloyds Road 1500 sqft,13.047782897949219,80.26625061035156,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,,2,,Main Road
"₹ 20,000","3 BHK Apartment for rent in Purva Windermere, Pallikaranai 1922 sqft",12.930341,80.196754,,,,,,,,,,
"₹ 20,000","4 BHK Villa for rent in Casagrand Pavilion II, Thalambur 1500 sqft",12.861776,80.212091,,,,,,,,,,
"₹ 75,000",3 BHK Apartment for rent in Alwarpet 2000 sqft,13.057461738586426,80.22502136230469,2 out of 4 Floors,Semi-Furnished,Bachelors,3,East,Immediately,"1 Covered, 1 Open",2,,Main Road
"₹ 22,000",2 BHK Apartment for rent in Alwarthirunagar 1200 sqft,,,1 out of 4 Floors,Furnished,Bachelors/Family,2,West,Immediately,1 Open,1,,Main Road
"₹ 10,000","2 BHK Builder Floor for rent in Moulivakkam, Moulivakkam 1000 sqft",12.917142868042,80.1923522949219,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,North,Immediately,,2,,
"₹ 24,000","2 BHK Builder Floor for rent in Ashok Nagar, Jawaharlal Nehru Road 1250 sqft",,,2 out of 4 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,2,,
"₹ 22,000",2 BHK Apartment for rent in Mogappair West 1140 sqft,13.084268740487309,80.17614209937098,3 out of 4 Floors,Unfurnished,Family,2,South,Immediately,1 Covered,1,,Main Road
"₹ 40,000",3 BHK Builder Floor for rent in Thiruvanmiyur 2000 sqft,12.97535228729248,80.25967407226562,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,North,Immediately,2 Covered,3,,Main Road
₹ 1.5 Lac,4 BHK Builder Floor for rent in Thiruvanmiyur 3500 sqft,,,2 out of 4 Floors,Furnished,Bachelors/Family,4,East,Immediately,2 Covered,3,,Garden/Park
"₹ 17,000",2 BHK Builder Floor for rent in Velachery 950 sqft,,,1 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,East,Immediately,2 Covered,1,,Main Road
"₹ 17,000",2 BHK House for rent in Thiruvanmiyur 900 sqft,12.983258247375488,80.26066589355469,1 out of 3 Floors,Unfurnished,Bachelors/Family,2,East,Immediately,,2,,
₹ 1.5 Lac,"3 BHK Apartment for rent in Poes Garden, Teynampet 3000 sqft",,,2 out of 7 Floors,Semi-Furnished,Family,3,East,Immediately,3 Covered,2,,Main Road
"₹ 8,500",1 BHK House for rent in Saligramam,,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
₹ 1 Lac,3 BHK Builder Floor for rent in Thiruvanmiyur 2000 sqft,,,3 out of 5 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,2 Covered,2,,
"₹ 22,000",2 BHK Builder Floor for rent in Saligramam 950 sqft,13.144590377807617,80.18717956542969,1 out of 2 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 15,500",2 BHK Builder Floor for rent in Kodambakkam 780 sqft,13.144603729248047,80.18708038330078,Ground out of 3 Floors,Unfurnished,Bachelors,2,North,Immediately,,,,Main Road
"₹ 21,000",3 BHK Builder Floor for rent in Thoraippakam 1300 sqft,,,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,2,,
"₹ 9,000","3 BHK Apartment for rent in Amarprakash Temple Waves, Thirumudivakkam 897 sqft",12.9763626,80.107713,,,,,,,,,,
"₹ 10,000",1 BHK House for rent in Porur,,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 25,000",2 BHK House for rent in Thiruvanmiyur 1400 sqft,12.983258247375488,80.26066589355469,Ground out of 2 Floors,Unfurnished,Bachelors/Family,2,North,Immediately,,1,,
"₹ 9,000","1 BHK House for rent in Maduvinkarai, Guindy",,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,1,East,Immediately,,,,
"₹ 60,000",3 BHK Apartment for rent in Alwarpet 1600 sqft,13.057415962219238,80.22496795654297,Ground out of 3 Floors,Unfurnished,Bachelors,2,East,Immediately,"1 Covered, 1 Open",,,Main Road
"₹ 21,000","3 BHK House for rent in Mogappair, Chennai Bypass Road 1200 sqft",13.087139129638672,80.18950653076172,Ground out of 2 Floors,Unfurnished,Bachelors,3,East,Immediately,,,,Main Road
"₹ 7,000","3 BHK Apartment for rent in Allegria, Kandigai 1000 sqft",12.8576482915872,80.1435589732682,,,,,,,,,,
"₹ 10,500",2 BHK House for rent in Perambur 550 sqft,13.118229866027832,80.23758697509766,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 20,000","3 BHK Apartment for rent in Jains Sukriti, Mogappair West 1390 sqft",13.0859922279366,80.1648263171388,,,,,,,,,,
"₹ 6,000",1 BHK Builder Floor for rent in Venkateshwara Nagar Oragadam,,,2 out of 2 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 90,000","3 BHK House for rent in Panaiyur, E Coast Road 2400 sqft",,,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,3,,Immediately,1 Covered,,,
"₹ 18,000","2 BHK House for rent in Telephone Nagar, Perungudi 1000 sqft",,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 15,000","2 BHK House for rent in Nammalwarpet, Purasawalkam 900 sqft",13.09499740600586,80.24321746826172,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,North - East,Immediately,,,,
"₹ 20,000","2 BHK Apartment for rent in Ruby Elite, Medavakkam 1200 sqft",12.9194283710529,80.1726222565168,,,,,,,,,,
"₹ 22,000","3 BHK Apartment for rent in Ramapuram, PH Road 1400 sqft",13.011861801147461,80.18938446044922,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,West,Immediately,,3,,
"₹ 23,000",3 BHK House for rent in Velachery 1300 sqft,,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 40,000","3 BHK House for rent in Valasaravakkam, Arcot Road 2600 sqft",13.047548294067383,80.1783676147461,Ground out of 1 Floor,Semi-Furnished,Bachelors/Family,2,North,Immediately,,1,,
"₹ 80,000",5 BHK House for rent in Kotturpuram 4800 sqft,,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,5,North,Immediately,2 Covered,4,,
"₹ 55,000","5 BHK Villa for rent in Gill Nagar, Choolaimedu 2700 sqft",,,,Unfurnished,Bachelors/Family,5,West,Immediately,"2 Covered, 1 Open",1,,Main Road
"₹ 20,000",3 BHK House for rent in Keelkattalai 1680 sqft,,,1 out of 1 Floor,Furnished,Bachelors/Family,4,East,Immediately,,,,
"₹ 24,000",3 BHK House for rent in Medavakkam 2200 sqft,12.91320055325029,80.18891677246097,,Unfurnished,Bachelors/Family,4,South,Immediately,,,,Main Road
"₹ 10,000",3 BHK Builder Floor for rent in Kovilambakkam 1200 sqft,,,1 out of 1 Floor,Unfurnished,Bachelors/Family,2,East,Immediately,,1,,Main Road
"₹ 33,000","3 BHK Apartment for rent in Hiranandani Edina, Old Mahabalipuram Road 1495 sqft",12.500941,80.1335585,,,,,,,,,,
"₹ 30,000",2 BHK Apartment for rent in Velachery 1100 sqft,,,2 out of 2 Floors,Unfurnished,Bachelors/Family,2,,Immediately,,,,
₹ 1.4 Lac,"4 BHK Apartment for rent in MRC Nagar, Raja Annamalai Puram 2757 sqft",,,13 out of 14 Floors,Semi-Furnished,Bachelors/Family,4,South,Immediately,1 Covered,1,,"Garden/Park, Pool"
"₹ 70,000",3 BHK Builder Floor for rent in T Nagar 2000 sqft,,,2 out of 4 Floors,Semi-Furnished,Family,3,East,Immediately,1 Covered,1,,Main Road
"₹ 8,500","1 BHK Apartment for rent in Villivakkam, Jawaharlal Nehru Road",,,3 out of 3 Floors,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 15,000",2 BHK House for rent in Tambaram East 1200 sqft,13.046192169189453,80.20023345947266,1 out of 2 Floors,Semi-Furnished,Bachelors,2,North,Immediately,1 Covered,,,
"₹ 12,500","2 BHK House for rent in Tambaram, GST Road 950 sqft",13.043956756591797,80.20053100585938,1 out of 2 Floors,Unfurnished,Bachelors,2,East,Immediately,,,,
"₹ 20,000","2 BHK House for rent in Rangarajapuram, Kodambakkam 950 sqft",13.063374519348145,80.21894836425781,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,East,Immediately,,,,Garden/Park
"₹ 16,500","1 BHK House for rent in Rangarajapuram, Kodambakkam",13.047163963317871,80.12102508544922,1 out of 2 Floors,Unfurnished,Bachelors,1,West,Immediately,,,,Garden/Park
"₹ 12,000",3 BHK Builder Floor for rent in Madambakkam 1250 sqft,,,1 out of 2 Floors,Furnished,Bachelors/Family,2,North - East,Immediately,,,,
"₹ 9,000",2 BHK Builder Floor for rent in Mudichur Road 890 sqft,,,Ground out of 2 Floors,Semi-Furnished,Family,2,South,Immediately,,,,
"₹ 20,000",2 BHK House for rent in S.ThomasMount 1400 sqft,12.995309829711914,80.19619750976562,Ground out of 1 Floor,Semi-Furnished,Family,1,North,Immediately,1 Covered,,,"Garden/Park, Main Road"
"₹ 11,000",2 BHK Apartment for rent in Hasthinapuram 900 sqft,13.045836448669434,80.20023345947266,2 out of 3 Floors,Semi-Furnished,Bachelors,2,North,Immediately,1 Covered,,,
"₹ 15,000",3 BHK Apartment for rent in Thirumudivakkam 1300 sqft,12.970396041870117,80.08977508544922,1 out of 3 Floors,Semi-Furnished,Bachelors/Family,3,West,Immediately,,1,,
"₹ 70,000",3 BHK House for rent in Mylapore 1800 sqft,,,,Furnished,Bachelors/Family,3,,Immediately,,,,
"₹ 25,000",2 BHK Apartment for rent in Kottivakkam 1200 sqft,12.969216346740723,80.2613754272461,1 out of 2 Floors,Unfurnished,Bachelors/Family,2,North,Immediately,,2,,Main Road
"₹ 10,500",2 BHK Builder Floor for rent in Guduvancheri 950 sqft,,,2 out of 2 Floors,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 6,500",1 BHK House for rent in Tambaram East Yusuf Nagar,,,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,1,,Immediately,,,,
"₹ 5,000","1 BHK House for rent in Veppampattu, Chennai-Tiruttani Highway",,,Ground out of 1 Floor,Unfurnished,Bachelors/Family,1,,Immediately,,,,
"₹ 11,000",2 BHK Apartment for rent in Mambakkam,12.92547607421875,79.91175079345703,1 out of 2 Floors,Unfurnished,Bachelors,2,North,From Mar '20,,1,,"Garden/Park, Main Road"
"₹ 7,500",1 BHK House for rent in KK Nagar,,,Ground out of 2 Floors,Unfurnished,Bachelors/Family,1,South,Immediately,,,,
"₹ 20,000","2 BHK Apartment for rent in SIS Safaa, Guduvancheri 1155 sqft",12.8531394,80.0682339,,,,,,,,,,
"₹ 25,000","2 BHK Villa for rent in Mogappair, Chennai Bypass Road 1200 sqft",,,,Semi-Furnished,Bachelors/Family,2,,Immediately,,,,
"₹ 20,000",2 BHK House for rent in Injambakkam 800 sqft,,,,Unfurnished,Bachelors/Family,2,,Immediately,,,,
"₹ 10,000",1 BHK Builder Floor for rent in Velachery,8.302314758300781,77.4744873046875,1 out of 2 Floors,Unfurnished,Bachelors,1,East,Immediately,,1,,"Garden/Park, Pool, Main Road"
"₹ 45,000","3 BHK Apartment for rent in Kamaraj Nagar-Thiruvanmiyur, E Coast Road 1950 sqft",,,2 out of 2 Floors,Unfurnished,Bachelors/Family,3,,Immediately,,1,,
"₹ 13,000",3 BHK House for rent in Kolathur 1200 sqft,13.1196966171265,80.2185363769531,,Unfurnished,Bachelors/Family,2,North,Immediately,,,,
"₹ 15,000","3 BHK House for rent in Jeeva Nagar, Madipakkam 1268 sqft",12.95827293396,80.1990051269531,1 out of 1 Floor,Semi-Furnished,Bachelors/Family,2,East,Immediately,1 Covered,2,,
